,1. open,2. high,3. low,4. close,5. volume,IWO_5d_EMA,IWO_10d_EMA,IWO_150d_EMA,EMA_8,EMA_21,SMA_50,SMA_200
2018-08-24,64.25,67.21,64.0,65.54,1133392.0,211.0787,209.6377,197.4038,63.1566,60.6348,58.368,
2018-08-27,66.99,67.71,64.63,65.53,1053263.0,211.9819,210.3923,197.6208,64.1685,61.278,58.4306,
2018-08-28,66.0,68.35,65.72,66.3,1225362.0,212.6921,211.0687,197.8392,65.0977,61.9209,58.4738,
2018-08-29,66.5,68.02,65.75,67.87,862216.0,213.5129,211.8116,198.0686,65.7471,62.4754,58.5402,
2018-08-30,67.3,67.4,64.55,65.0,1578680.0,214.0928,212.4373,198.2962,66.1144,62.9231,58.5522,
2018-08-31,64.47,65.3599,62.19,62.44,2944308.0,214.9119,213.185,198.538,65.9467,63.1446,58.5956,
2018-09-04,62.8,65.7,60.83,64.85,2579998.0,215.3138,213.7182,198.7708,65.8919,63.3769,58.7298,
2018-09-05,64.69,65.87,62.55,63.1,3291462.0,215.1395,213.9132,198.983,65.887,63.6036,58.9341,
2018-09-06,59.08,59.9,56.79,57.85,4455890.0,214.4237,213.7458,199.1685,64.5566,63.2669,58.9927,
2018-09-07,56.8,59.67,56.26,56.94,2294619.0,214.0022,213.6391,199.3538,63.4707,62.9399,59.0421,
2018-09-10,58.0,58.24,53.64,53.93,3048116.0,214.0095,213.7091,199.5482,62.3083,62.5126,59.1269,
2018-09-11,53.75,54.8,52.8301,53.96,1875951.0,214.1586,213.845,199.7456,60.6398,61.8115,59.1429,
2018-09-12,53.02,57.56,53.02,57.18,2644050.0,214.0548,213.8454,199.9324,59.9554,61.425,59.2309,
2018-09-13,57.25,57.49,55.06,55.37,2103911.0,213.9889,213.8476,200.1168,59.4075,61.0673,59.3107,
2018-09-14,55.3,55.3,53.43,53.79,6557206.0,214.302,214.0441,200.313,58.4947,60.543,59.3089,
2018-09-17,53.85,54.89,51.6,52.18,2705887.0,213.2986,213.5437,200.4584,57.6937,60.0291,59.2875,
2018-09-18,52.23,53.4,51.65,53.03,1750408.0,213.167,213.4273,200.6233,56.7395,59.4264,59.2257,
2018-09-19,52.77,53.1,51.5,51.73,1229963.0,212.637,213.0909,200.7683,55.9308,58.8513,59.1723,
2018-09-20,52.32,52.69,51.12,52.23,1521545.0,212.9585,213.1837,200.9383,55.2106,58.2912,59.1509,
2018-09-21,52.93,53.32,51.7824,52.54,2218784.0,212.6028,212.9487,201.0834,54.7905,57.8392,59.0885,
2018-09-24,52.1,52.33,51.4,51.83,1570905.0,212.4541,212.8048,201.2301,54.2437,57.3384,59.0151,
2018-09-25,52.16,53.71,51.62,53.4,1783237.0,212.6466,212.846,201.3864,54.1251,57.0085,58.9437,
2018-09-26,53.51,54.02,52.44,52.54,1608683.0,212.1567,212.5425,201.516,54.1017,56.7369,58.9161,
2018-09-27,52.64,53.75,52.25,52.82,1914917.0,211.8039,212.2799,201.643,54.0236,56.4653,58.8991,
2018-09-28,52.77,53.03,52.1,52.57,1560175.0,211.7622,212.1706,201.7759,53.8028,56.153,58.8835,
2018-10-01,52.98,53.0,48.56,48.85,4153290.0,210.6354,211.4818,201.8634,53.6244,55.8664,58.8882,
2018-10-02,49.19,49.2429,45.04,46.4,5206150.0,208.8508,210.3545,201.9087,52.6507,55.2643,58.7561,
2018-10-03,46.4,47.735,45.3,47.11,2895219.0,208.2484,209.7525,201.9767,51.5583,54.5798,58.5608,
2018-10-04,46.9,47.5499,44.9,45.8,1631764.0,206.5804,208.5692,201.9935,50.6676,53.9407,58.3986,
2018-10-05,45.65,46.03,43.52,45.27,1629723.0,204.7073,207.1859,201.9798,49.637,53.2215,58.2016,
2018-10-08,44.63,45.0,42.25,43.23,2104090.0,202.9402,205.7714,201.9457,48.6066,52.4741,57.9616,
2018-10-09,42.98,45.0,41.33,41.51,2133548.0,201.2799,204.351,201.8929,47.8051,51.7947,57.7568,
2018-10-10,42.03,42.03,38.28,40.6,3680972.0,197.916,201.9578,201.7511,46.5217,50.907,57.4982,
2018-10-11,39.82,41.65,39.3418,40.25,2719975.0,194.6629,199.4485,201.5711,45.4391,50.0654,57.2082,
2018-10-12,42.09,45.0,41.71,44.64,3386507.0,192.9174,197.6263,201.4102,45.3415,49.6049,56.9246,
2018-10-15,44.44,45.16,42.64,43.83,1208186.0,191.8751,196.2016,201.2563,45.3012,49.2008,56.6358,
2018-10-16,44.75,48.01,44.52,47.72,2432750.0,193.3521,196.2206,201.1907,45.9032,49.0926,56.3882,
2018-10-17,48.0,48.148,46.5,47.52,1559003.0,194.0873,196.1001,201.1161,46.402,49.0067,56.1321,
2018-10-18,47.03,48.3,45.55,46.24,1453619.0,193.3309,195.3215,200.993,46.8238,48.9425,55.8619,
2018-10-19,46.3,46.5,41.6,42.005,2709986.0,191.7866,194.1173,200.8301,46.7518,48.7204,55.5489,
2018-10-22,42.72,43.7,41.8008,42.46,1326329.0,190.7867,193.1481,200.6706,46.0736,48.264,55.2139,
2018-10-23,41.33,42.28,40.7099,41.33,2047249.0,189.6214,192.0831,200.4934,45.2306,47.72,54.8919,
2018-10-24,40.5,41.16,39.12,39.17,4252326.0,186.1511,189.7427,200.2115,44.326,47.1237,54.5506,
2018-10-25,39.1,40.82,38.55,40.32,2772069.0,185.2647,188.6061,199.99,43.5469,46.5506,54.211,
2018-10-26,39.51,41.34,38.55,41.18,2737834.0,183.9192,187.2647,199.7415,43.0565,46.0769,53.8796,
2018-10-29,42.28,43.0,39.05,40.35,1765927.0,182.3759,185.8146,199.4707,43.0439,45.7972,53.5516,
2018-10-30,40.16,42.0,39.81,41.74,1640607.0,182.6461,185.3368,199.255,42.812,45.452,53.1516,
2018-10-31,42.05,43.2,41.47,41.94,2353079.0,183.4037,185.2608,199.0651,42.8982,45.2473,52.7396,
2018-11-01,42.14,42.56,40.35,41.85,1741577.0,185.5884,186.1148,198.9445,42.823,45.003,52.3235,
2018-11-02,42.0,43.36,41.21,42.82,1813221.0,187.1991,186.8977,198.8316,42.9424,44.8536,51.8919,
2018-11-05,42.63,42.99,40.9,42.41,1394245.0,187.8792,187.3234,198.7045,42.9529,44.6842,51.4075,
2018-11-06,41.98,42.9,41.47,42.55,917427.0,188.6837,187.8633,198.5931,42.9412,44.522,50.9113,
2018-11-07,43.0,44.6,42.57,43.88,2883805.0,190.6175,189.0673,198.5387,43.3098,44.5291,50.4363,
2018-11-08,43.99,45.15,43.8,44.82,2081230.0,191.805,189.9969,198.481,43.7187,44.5855,49.9789,
2018-11-09,44.32,45.0,43.36,44.43,994731.0,191.0581,189.9182,198.3629,44.0035,44.6232,49.5309,
2018-11-12,44.45,44.45,40.74,41.34,2260092.0,188.9329,188.9663,198.1817,44.1027,44.6075,49.1127,
2018-11-13,41.7,43.08,41.38,42.59,931455.0,187.2144,188.0228,197.9909,43.8754,44.4686,48.6603,
2018-11-14,43.07,43.15,39.68,39.86,2109890.0,185.6684,187.0326,197.7867,43.7142,44.3487,48.2059,
2018-11-15,39.64,40.44,38.3,40.37,2064164.0,185.7237,186.8147,197.6284,42.9866,43.9934,47.8167,
2018-11-16,40.0,40.01,38.6,39.0,1612408.0,185.9212,186.7241,197.4786,42.3251,43.6313,47.4235,
2018-11-19,38.85,39.77,36.14,37.41,2643216.0,184.206,185.6425,197.2573,41.7573,43.2802,47.0541,
2018-11-20,35.55,38.58,35.06,38.33,3089359.0,181.9569,184.1545,196.9951,41.0513,42.8529,46.7297,
2018-11-21,39.6,41.36,38.9,40.76,2087526.0,181.3925,183.4471,196.7735,41.1199,42.7172,46.4057,
2018-11-23,40.42,41.24,40.02,40.82,425393.0,181.1441,182.9381,196.5599,41.1466,42.5829,46.0807,
2018-11-26,41.33,42.0,40.27,41.11,1262460.0,181.93,183.0405,196.3869,41.3362,42.5299,45.8147,
2018-11-27,40.77,41.25,39.84,40.64,997184.0,181.7977,182.7665,196.1902,41.3171,42.4136,45.5419,
2018-11-28,41.03,42.5,40.92,41.82,1766644.0,183.5795,183.5622,196.0704,41.5799,42.4214,45.3239,
2018-11-29,41.75,42.51,41.11,41.77,1355079.0,184.6034,184.1238,195.9456,41.7866,42.4295,45.1121,
2018-11-30,41.905,42.4133,40.14,41.76,1190083.0,185.6501,184.782,195.837,41.9259,42.428,44.9066,
2018-12-03,42.72,42.92,41.77,42.52,1920214.0,187.1188,185.7409,195.7604,42.1468,42.4727,44.6986,
2018-12-04,42.15,42.94,41.16,41.47,2656570.0,185.2438,184.9687,195.5715,42.3231,42.5152,44.5108,
2018-12-06,40.06,41.98,40.05,41.77,3002346.0,183.9053,184.2886,195.3815,42.2468,42.4666,44.2762,
2018-12-07,42.0,43.22,38.75,39.66,4744653.0,181.4185,182.8625,195.1307,42.4631,42.5351,44.0602,
2018-12-10,38.76,41.06,38.76,40.69,2797895.0,179.8525,181.7458,194.8868,42.1513,42.401,43.8064,
2018-12-11,39.67,41.66,39.4,41.66,4912341.0,178.72,180.7838,194.6427,42.0421,42.3336,43.579,
2018-12-12,41.66,43.32,41.66,42.4,4112877.0,178.6309,180.36,194.4283,42.3261,42.4233,43.3854,
2018-12-13,42.23,43.32,42.14,43.15,3293791.0,177.6661,179.5193,194.1807,42.547,42.5048,43.2669,
2018-12-14,42.27,43.32,41.61,42.89,3513384.0,176.0419,178.2965,193.8974,42.7187,42.5789,43.1786,
2018-12-17,42.51,43.35,41.23,41.75,4276128.0,173.5019,176.5011,193.56,42.859,42.649,43.0946,
2018-12-18,41.83,42.57,40.8835,41.87,5487278.0,171.8316,175.0447,193.2279,42.7948,42.6418,43.0254,
2018-12-19,41.21,42.02,40.76,41.11,4239230.0,169.5675,173.2255,192.8546,42.6226,42.5853,42.9658,
2018-12-20,40.9,41.74,39.02,39.91,4337466.0,166.8811,171.0951,192.4394,42.4265,42.5084,42.9006,
2018-12-21,39.82,40.87,37.27,37.99,8328269.0,163.4366,168.4501,191.964,42.0806,42.3595,42.8774,
2018-12-24,37.29,37.96,36.2488,37.48,1374789.0,160.3512,165.8556,191.4636,41.1649,41.9595,42.8036,
2018-12-26,37.83,39.72,37.57,39.65,1532911.0,161.161,165.2966,191.0837,40.8438,41.7559,42.698,
2018-12-27,39.1,41.0,39.0,40.99,1549638.0,161.9507,164.9754,190.7187,40.8785,41.6872,42.6148,
2018-12-28,40.99,41.05,39.89,40.5,2522659.0,162.6021,164.7808,190.3636,40.9166,41.6293,42.4756,
2018-12-31,40.6,40.9799,39.15,40.08,2255919.0,163.6315,164.9461,190.0368,40.9307,41.5703,42.3323,
2019-01-02,39.27,40.83,39.14,40.82,1674698.0,164.4919,165.1764,189.7212,40.9083,41.503,42.1829,
2019-01-03,40.0,40.52,38.8,38.83,987078.0,163.6618,164.5991,189.3541,40.822,41.4136,42.0633,
2019-01-04,39.52,41.4148,39.42,40.9,1852562.0,165.3373,165.3426,189.0803,40.9538,41.4137,42.0176,
2019-01-07,40.04,42.2,39.5,41.69,2630909.0,167.789,166.679,188.8633,41.2307,41.4852,42.016,
2019-01-08,41.96,42.32,40.9314,42.08,3192569.0,170.3144,168.2583,188.6845,41.4728,41.5611,42.0392,
2019-01-09,42.0,42.99,41.84,42.67,2035814.0,172.5207,169.8355,188.5289,41.8099,41.691,42.0826,
