,1. open,2. high,3. low,4. close,5. volume,IWO_5d_EMA,IWO_10d_EMA,IWO_150d_EMA,EMA_8,EMA_21,SMA_50,SMA_200
2020-03-12,106.25,113.8712,104.39,109.47,12097921.0,171.262,182.6571,203.8102,116.0935,110.1891,91.8621,85.3464
2020-03-11,108.41,113.99,107.0,110.3,12594394.0,181.5,189.7395,204.5219,116.7284,109.8208,90.9283,85.174
2020-03-10,113.8,113.8,105.0,108.49,10244041.0,187.4464,194.2134,204.9906,117.5108,109.4039,90.0077,85.0103
2020-03-09,105.0,116.5,100.88,113.75,14571293.0,190.5081,197.078,205.3083,118.571,108.9643,89.0955,84.8488
2020-03-06,119.65,122.0,107.0,114.32,22975681.0,197.5701,201.6766,205.6965,119.1628,108.2107,88.1032,84.6948
2020-03-05,110.25,129.83,110.0,125.0,28149364.0,199.7811,203.5718,205.865,118.3521,106.8318,87.0132,84.5333
2020-03-04,118.51,119.97,113.11,116.8,12102566.0,201.2592,205.0711,205.9863,115.0727,104.532,85.7862,84.3414
2020-03-03,114.55,119.2,112.11,117.47,11033675.0,200.4008,205.5367,206.0267,113.6735,102.9882,84.756,84.193
2020-03-02,109.35,114.4999,102.5,113.11,10157444.0,202.3478,207.5433,206.1545,112.0945,101.367,83.7348,84.0347
2020-02-28,121.07,121.93,97.37,105.0,21710989.0,203.256,209.1015,206.23,111.4072,100.0537,82.7772,83.8622
2020-02-27,109.43,118.0,107.6,113.55,13511847.0,206.9882,212.0593,206.3701,108.4007,97.8661,81.6664,83.637
2020-02-26,109.943,111.3,105.6,106.88,6885393.0,211.6575,215.2615,206.4871,105.6581,95.8527,80.5814,83.434
2020-02-25,108.52,111.8,104.4664,107.08,13425942.0,215.1388,217.6095,206.5112,104.0461,94.308,79.64,83.2762
2020-02-24,97.8,110.0,97.02,105.01,12172751.0,219.4613,220.0797,206.5114,101.8307,92.5588,78.693,83.1021
2020-02-21,104.03,104.29,98.09,101.76,5535908.0,222.1938,221.4316,206.4109,99.4966,90.8147,77.8096,82.9446
2020-02-20,104.0,110.75,101.43,105.29,11293189.0,222.8941,221.5734,206.2179,98.127,89.4671,77.0692,82.8134
2020-02-19,100.32,105.08,99.75,103.93,7793793.0,222.4787,221.0954,205.9829,94.5205,87.3388,76.1558,82.6636
2020-02-18,93.02,98.14,92.4,96.39,5669685.0,221.8011,220.4868,205.7433,91.5034,85.5647,75.4692,82.5395
2020-02-14,90.88,91.71,89.81,90.95,2295039.0,221.5349,220.0764,205.5206,89.6073,84.3072,74.9244,82.4282
2020-02-13,87.61,91.93,87.0,89.86,3406429.0,221.0958,219.5572,205.2939,89.0065,83.5669,74.5008,82.3544
2020-02-12,88.66,89.5,86.52,88.28,1671131.0,220.1292,218.7856,205.0558,88.1712,82.7306,74.1522,82.2574
2020-02-11,90.0,90.5,87.93,88.68,2731896.0,219.0618,218.0127,204.8248,87.7916,82.0537,73.861,82.1524
2020-02-10,89.09,89.98,86.91,89.67,2071618.0,218.2507,217.4191,204.612,87.0177,81.2091,73.5678,82.0348
2020-02-07,87.23,90.6,86.81,88.64,2636910.0,217.6402,216.9629,204.4125,86.1714,80.332,73.2836,81.9192
2020-02-06,87.0,89.44,85.26,87.26,2410793.0,217.7431,216.8581,204.2377,84.9061,79.3052,72.9728,81.8237
2020-02-05,85.77,90.97,83.755,86.99,5126835.0,216.6205,216.1625,204.0263,83.6106,78.2917,72.664,81.7473
2020-02-04,91.04,93.3,83.5,85.79,10611018.0,215.0011,215.341,203.8138,81.508,77.0238,72.2836,81.637
2020-02-03,77.69,88.94,77.51,87.66,13023449.0,213.8589,214.909,203.6329,78.1388,75.3962,71.8518,81.5005
2020-01-31,74.27,76.67,73.3,76.3,2521702.0,214.0785,215.2399,203.5016,75.0528,74.0418,71.4797,
2020-01-30,73.1,74.8,72.55,74.54,1425377.0,215.789,216.2582,203.4055,74.5907,73.779,71.3691,
2020-01-29,72.51,74.14,71.213,73.58,1374490.0,216.1836,216.5378,203.2499,74.5309,73.6769,71.2951,
2020-01-28,71.0,72.48,70.26,71.51,1598234.0,216.5568,216.7824,203.0863,74.6426,73.6306,71.1753,
2020-01-27,71.33,72.1317,70.32,70.44,1750696.0,216.6694,216.8826,202.9085,75.2605,73.7457,71.0958,
2020-01-24,74.97,76.185,72.3746,73.0,1660195.0,217.9662,217.5064,202.7586,76.1544,73.9071,71.0542,
2020-01-23,75.67,75.97,74.21,74.47,1279050.0,218.9029,217.8204,202.5796,76.1456,73.6793,70.9343,
2020-01-22,77.07,77.1056,75.46,75.61,1501614.0,218.8272,217.5463,202.3585,76.1958,73.4502,70.8149,
2020-01-21,75.56,77.12,74.32,76.73,1588867.0,218.6937,217.2023,202.1339,75.9359,73.0847,70.6464,
2020-01-17,76.66,76.9,75.49,75.56,1357419.0,218.6278,216.8416,201.9098,75.5976,72.6811,70.4466,
2020-01-16,78.0,78.79,75.11,76.11,2999426.0,217.7587,216.0584,201.6621,75.2255,72.2593,70.3256,
2020-01-15,73.28,77.78,73.2,76.94,3963465.0,216.0426,214.9178,201.3999,74.207,71.6062,70.1668,
2020-01-14,74.32,75.115,72.26,73.16,1910801.0,215.0287,214.2172,201.1762,73.1862,70.9888,70.0222,
2020-01-13,73.89,75.58,73.8,74.03,3333008.0,214.268,213.6988,200.9698,72.6351,70.5762,69.9215,
2020-01-10,73.08,73.8,72.25,73.09,1656235.0,213.6984,213.3191,200.776,71.7937,70.0758,69.8117,
2020-01-09,73.99,74.0,71.35,72.62,2776328.0,213.5942,213.1885,200.5998,71.2204,69.7034,69.6779,
2020-01-08,71.81,73.29,71.03,72.55,2483510.0,213.1049,212.881,200.4122,70.4263,69.2737,69.5473,
2020-01-07,70.29,72.8391,69.37,71.9,7004619.0,212.7587,212.6773,200.2325,69.6081,68.8721,69.3813,
2020-01-06,66.63,70.495,65.8116,70.32,3152028.0,212.8702,212.7088,200.0674,68.6849,68.4754,69.2433,
2020-01-03,67.62,68.68,67.1,67.28,1128483.0,212.8488,212.6634,199.895,68.1678,68.2734,69.1082,
2020-01-02,68.8,69.235,68.02,68.72,1315723.0,213.1943,212.7758,199.7304,68.0214,68.2328,69.0266,
2019-12-31,66.38,68.18,66.31,68.04,1352189.0,213.1808,212.6768,199.5493,67.6747,68.1326,68.9719,
2019-12-30,66.56,67.18,65.52,66.79,1162743.0,213.3346,212.6331,199.3704,67.5303,68.1278,68.9469,
2019-12-27,67.51,67.9599,66.51,66.64,955620.0,213.749,212.6614,199.1941,67.6303,68.2226,68.9633,
2019-12-26,66.5,68.19,66.3,67.45,1387945.0,213.8838,212.4796,199.0024,67.5362,68.2489,69.0031,
2019-12-24,66.3,66.885,65.74,66.46,562588.0,213.4102,211.9571,198.7899,67.3494,68.2547,69.0647,
2019-12-23,67.02,67.5,65.93,66.15,1664335.0,212.6997,211.3184,198.5746,67.4821,68.3917,69.1518,
2019-12-20,68.2,68.48,66.4147,66.93,2201429.0,211.9074,210.6593,198.3637,67.4769,68.4809,69.2596,
2019-12-19,67.75,68.46,67.1,68.18,1613189.0,211.1611,210.0503,198.1619,67.1903,68.481,69.3656,
2019-12-18,66.22,68.14,66.04,67.6,2237384.0,210.5733,209.5422,197.9716,66.8276,68.4831,69.4976,
2019-12-17,66.62,66.62,65.4,66.17,2301148.0,210.1089,209.1067,197.79,66.4526,68.5174,69.6619,
2019-12-16,63.59,66.39,63.56,66.35,3284172.0,209.5514,208.6362,197.6097,66.4048,68.7071,69.8781,
2019-12-13,62.5,63.75,62.02,63.54,2489582.0,208.9139,208.1495,197.4323,66.409,68.9388,70.1059,
2019-12-12,63.49,64.23,62.12,62.49,3321682.0,208.8117,207.9342,197.2754,67.1687,69.4577,70.4007,
2019-12-11,64.24,64.45,62.05,63.52,3686821.0,208.3064,207.5146,197.107,68.0084,69.9805,70.6317,
2019-12-10,65.49,65.83,63.39,64.57,3896467.0,208.183,207.2838,196.9534,69.025,70.5335,70.8925,
2019-12-09,62.39,67.27,62.33,65.94,5251707.0,207.9384,206.9752,196.7961,69.9379,71.0039,71.1159,
2019-12-06,64.26,65.08,62.11,62.74,11257628.0,207.6657,206.64,196.6392,70.7002,71.3773,71.367,
2019-12-05,70.03,70.75,69.22,69.67,3904978.0,206.8352,206.0429,196.4689,72.3059,72.007,71.6778,
2019-12-04,70.5,70.9,69.15,69.96,2076766.0,206.69,205.8023,196.3259,72.7505,72.1327,71.8626,
2019-12-03,66.72,70.53,66.05,70.02,2445706.0,206.3879,205.4708,196.1786,73.2792,72.256,72.1032,
2019-12-02,74.06,74.5,68.46,68.93,3161571.0,206.6981,205.4049,196.0499,74.0647,72.4286,72.3646,
2019-11-29,74.1,74.94,73.86,74.5,512643.0,207.1684,205.3266,195.9196,73.9403,72.2214,72.5816,
2019-11-27,75.81,75.84,73.36,74.08,1356274.0,206.6693,204.6954,195.7552,73.6546,71.9496,72.7898,
2019-11-26,75.0,75.77,74.76,75.16,1848973.0,205.2068,203.6068,195.5695,73.0302,71.5606,72.993,
2019-11-25,73.8,75.06,72.86,74.55,1943187.0,203.836,202.642,195.4033,72.2475,71.1396,73.174,
2019-11-22,72.0,74.0,71.15,73.16,3059878.0,202.1317,201.6192,195.2444,71.4439,70.7476,73.2926,
2019-11-21,71.5,71.95,69.58,69.92,1129235.0,202.1033,201.4927,195.1512,70.7136,70.4223,73.4621,
2019-11-20,69.25,71.71,68.55,70.99,2794193.0,202.2937,201.4416,195.0629,70.3603,70.2696,73.6761,
2019-11-19,70.19,70.332,68.19,69.64,1706045.0,202.0143,201.128,194.9584,69.9747,70.1255,73.8791,
2019-11-18,70.47,71.14,68.78,70.08,1676349.0,201.3968,200.6567,194.8471,69.8726,70.1049,74.0969,
2019-11-15,68.13,71.1,67.91,70.01,2316053.0,201.1695,200.3912,194.7531,69.5104,70.0013,74.3929,
2019-11-14,67.77,68.15,66.71,67.74,938903.0,200.7195,200.0182,194.6549,69.0563,69.8915,74.9009,
2019-11-13,68.0,68.5075,66.87,68.01,1987325.0,200.689,199.8488,194.5727,69.3152,70.0656,75.4255,
2019-11-12,68.5,70.05,67.56,68.0,1910953.0,200.663,199.6506,194.4899,69.546,70.2214,75.9754,
2019-11-11,69.51,70.19,67.76,68.39,1040564.0,200.4158,199.3157,194.4004,69.402,70.2386,76.4592,
2019-11-08,66.54,70.0,66.52,69.85,1478204.0,200.1491,198.9528,194.3125,69.1768,70.2434,76.9038,
2019-11-07,67.03,68.68,66.21,66.81,1129086.0,199.6995,198.4871,194.222,68.9417,70.2678,77.3574,
2019-11-06,66.95,67.13,65.36,66.83,1328637.0,199.4762,198.1184,194.1425,69.0164,70.4266,77.8114,
2019-11-05,70.71,70.85,66.68,66.89,1813895.0,199.4188,197.7912,194.0694,69.5554,70.7562,78.3426,
2019-11-04,70.81,70.85,69.01,70.12,1565768.0,198.6933,197.1071,193.9781,69.1855,70.7469,78.7956,
2019-11-01,69.86,70.55,68.02,70.39,3562840.0,197.8925,196.3987,193.8933,68.71,70.7365,79.2612,
2019-10-31,69.52,70.08,66.6,69.89,3413049.0,196.7558,195.5615,193.8091,68.1842,70.7552,79.7602,
2019-10-30,65.97,70.09,65.66,70.0,4672440.0,196.7312,195.2852,193.7689,67.6426,70.8227,80.2422,
2019-10-29,65.77,67.11,64.8,65.49,1825982.0,196.1937,194.7249,193.7147,66.9433,70.896,80.7118,
2019-10-28,63.96,67.47,62.26,66.56,3509294.0,195.2981,194.0005,193.6574,66.8957,71.2746,81.2936,
2019-10-25,64.33,64.99,62.79,63.45,1953670.0,194.3067,193.2715,193.6088,66.7316,71.655,81.8442,
2019-10-24,63.0,65.94,62.7601,64.52,3437110.0,193.7911,192.8123,193.5856,67.2292,72.3215,82.4132,
2019-10-23,61.33,63.74,60.9675,62.06,3609183.0,193.568,192.4956,193.5768,67.5975,72.9597,82.9848,
2019-10-22,64.2,64.6,61.02,62.0,4611123.0,193.3722,192.1703,193.5717,68.6997,73.8817,83.6345,
2019-10-21,65.29,66.5,64.1582,65.77,3076470.0,192.9991,191.7374,193.5643,69.871,74.8098,84.2261,
2019-10-18,66.26,66.93,64.53,66.08,4819363.0,192.157,191.0827,193.5493,70.8342,75.6408,84.8059,
2019-10-17,67.09,68.0,66.76,67.03,3579706.0,191.7414,190.6593,193.5568,71.9496,76.5119,85.3841,
2019-10-16,69.7,69.9499,66.51,67.69,6077995.0,190.4091,189.8267,193.5454,73.0781,77.3631,85.8873,
2019-10-15,68.76,71.27,68.38,71.11,10590632.0,189.6897,189.3775,193.5682,73.9719,78.1044,86.3341,
2019-10-14,70.46,71.24,69.55,70.8,2220769.0,188.4718,188.7668,193.5876,74.7438,78.7879,86.7325,
2019-10-11,71.37,72.89,70.9016,71.35,2392819.0,187.9684,188.6087,193.6427,75.7449,79.5426,87.2277,
2019-10-10,72.86,73.78,71.01,71.01,2284911.0,186.8565,188.2568,193.6891,76.5606,80.2079,87.7431,
2019-10-09,74.22,75.06,72.75,72.86,1493600.0,186.988,188.6264,193.7843,77.355,80.8507,88.2175,
2019-10-08,76.01,76.3544,72.58,73.59,3158040.0,187.4033,189.1751,193.8867,78.0108,81.4298,88.7033,
2019-10-07,76.99,77.43,75.0,76.99,1432473.0,188.5914,190.0968,194.0056,78.484,81.9373,89.2361,
2019-10-04,77.0,77.7831,75.28,76.53,1799740.0,188.6435,190.4546,194.0797,78.7852,82.388,89.7773,
2019-10-03,73.9,78.4897,73.39,76.83,2607615.0,188.4689,190.7794,194.148,79.0715,82.8485,90.2137,
2019-10-02,74.5,75.78,73.66,73.85,1388979.0,189.1637,191.6016,194.2428,79.2377,83.2844,90.6015,
2019-10-01,76.43,77.49,75.21,75.81,1384716.0,190.8058,192.8732,194.3551,80.2256,84.0348,91.0489,
2019-09-30,76.13,77.0,74.29,76.2,1358328.0,192.6244,194.1409,194.4516,81.0072,84.6893,91.4484,
2019-09-27,79.69,79.825,75.09,76.04,2350893.0,193.3992,194.8223,194.4969,82.1521,85.4583,91.8642,
2019-09-26,79.25,80.62,78.6154,79.75,928403.0,194.9134,195.8115,194.5523,82.8169,86.0216,92.2577,
2019-09-25,79.12,79.99,76.08,79.6,1938824.0,196.0248,196.505,194.5773,83.4446,86.5617,92.685,
2019-09-24,82.43,82.93,79.46,80.02,2147632.0,196.4922,196.8194,194.5704,84.4317,87.2189,93.0952,
2019-09-23,82.29,83.6,81.8,82.62,678853.0,197.9617,197.5453,194.584,84.8607,87.6478,93.4496,
2019-09-20,85.0,85.35,81.5,82.63,2054552.0,198.3751,197.6364,194.5498,85.2209,88.0526,93.6762,
2019-09-19,85.2,85.35,83.25,84.62,1276930.0,198.7082,197.6204,194.5074,85.184,88.3229,93.8332,
2019-09-18,84.4,86.0,83.5,84.55,1843660.0,199.0101,197.5128,194.4591,85.1366,88.6201,93.9952,
2019-09-17,81.49,84.82,79.53,84.64,2544440.0,198.9928,197.1724,194.3976,84.89,88.8822,94.1006,
2019-09-16,78.5,80.99,78.26,80.67,1630142.0,198.4277,196.5167,194.3207,84.9099,89.2884,94.26,
2019-09-13,81.57,82.4755,78.27,78.85,1416802.0,197.6394,195.7416,194.2444,86.0299,90.1182,94.4796,
2019-09-12,81.45,82.65,79.9,81.53,1955107.0,196.6945,194.8999,194.1735,87.0455,90.8825,94.6421,
2019-09-11,80.0,81.86,78.5,80.71,2013599.0,195.3611,193.9085,194.1038,88.3013,91.7057,94.7261,
2019-09-10,77.0,81.2206,76.81,80.35,2813163.0,193.4402,192.732,194.0354,90.1417,92.6903,94.8447,
2019-09-09,85.75,85.94,77.2,78.65,6713802.0,192.5427,192.1757,194.0193,92.6906,93.8373,95.0643,
2019-09-06,92.0,96.5,84.86,85.41,7289700.0,192.1216,191.907,194.0278,94.6193,94.627,95.1921,
2019-09-05,94.24,94.38,88.51,92.69,5055702.0,191.7967,191.7149,194.0447,94.082,94.4397,95.0437,
2019-09-04,93.95,96.0,93.1801,93.53,2418109.0,190.8442,191.2734,194.0493,93.9969,94.4457,94.9861,
2019-09-03,91.5,94.24,90.75,92.46,1540324.0,190.8898,191.3891,194.0935,93.4246,94.2902,95.0961,
2019-08-30,91.82,92.42,89.02,91.67,1186951.0,191.6705,191.847,194.1575,93.1916,94.2952,95.2419,
2019-08-29,91.5,92.68,90.7,90.87,851973.0,191.1843,191.6701,194.1778,93.412,94.4828,95.5403,
2019-08-28,91.16,91.38,88.7111,90.16,1148101.0,190.2374,191.3572,194.1926,93.6212,94.663,95.7756,
2019-08-27,92.6,93.69,90.44,91.73,890671.0,190.3852,191.6718,194.2496,94.2615,94.9913,95.988,
2019-08-26,92.33,93.5,91.45,91.76,698857.0,191.6112,192.5026,194.3344,94.4248,95.1215,96.1631,
2019-08-23,93.14,94.1296,90.41,91.63,1373215.0,192.0898,192.9133,194.3838,94.689,95.2836,96.3845,
2019-08-22,93.48,95.5,91.57,93.87,883145.0,193.8811,193.8925,194.4627,94.8488,95.399,96.6054,
2019-08-21,92.86,94.1805,92.3539,93.01,760434.0,193.6543,193.7942,194.4644,94.6628,95.3889,96.7791,
2019-08-20,93.0,93.57,91.14,91.41,746950.0,192.9677,193.5201,194.4569,94.8006,95.5098,96.9195,
2019-08-19,94.18,96.2,92.89,93.17,1226647.0,192.7936,193.5655,194.4722,95.1522,95.7038,97.1678,
2019-08-16,92.12,95.0,92.0801,92.53,1267686.0,192.0082,193.388,194.4736,94.8528,95.6541,97.2215,
2019-08-15,92.77,93.44,89.69,90.64,1085845.0,191.6117,193.5184,194.4961,94.8107,95.7195,96.9165,
2019-08-14,93.2,94.5215,89.89,92.65,1265666.0,192.9958,194.5572,194.5719,95.2024,95.9475,96.6597,
2019-08-13,92.06,96.2228,92.06,95.45,1172874.0,194.6267,195.6291,194.6369,95.3969,96.0901,96.3469,
2019-08-12,93.05,94.18,91.11,92.16,779341.0,194.4807,195.787,194.6331,95.1609,96.0768,96.0613,
2019-08-09,94.79,95.49,93.31,94.2,802311.0,195.4986,196.5296,194.6625,95.4412,96.2665,95.8411,
2019-08-08,93.57,95.84,93.0201,95.77,925610.0,195.749,196.87,194.658,95.4273,96.3442,95.5507,
2019-08-07,89.02,93.16,88.0201,92.45,996134.0,194.8829,196.7342,194.6201,95.3093,96.3946,95.1925,
2019-08-06,91.5,92.2899,88.1,90.43,1028654.0,195.5577,197.4455,194.6347,95.9234,96.718,94.9171,
2019-08-05,90.7,91.19,87.29,89.69,1774360.0,196.743,198.3918,194.6541,96.9616,97.1609,94.6963,
2019-08-02,94.92,96.0,92.5658,93.66,1117100.0,199.6043,200.0299,194.7029,98.6106,97.7579,94.5025,
2019-08-01,95.75,98.66,93.8,95.1,1530366.0,200.8736,200.6887,194.6711,99.3565,97.9337,94.2965,
2019-07-31,96.43,97.5,93.5,95.51,1514734.0,201.5062,200.9287,194.6049,99.5555,97.8611,94.1173,
2019-07-30,95.19,99.35,94.03,95.49,1635487.0,201.5893,200.8373,194.5145,100.1427,97.8972,93.9965,
2019-07-29,102.6,102.9975,92.1,96.47,4230283.0,200.9273,200.3759,194.4017,100.3692,97.7519,93.8151,
2019-07-26,97.95,104.49,97.83,102.2,3040689.0,200.8297,200.2101,194.3115,99.6183,97.2274,93.5061,
2019-07-25,95.84,99.6,95.75,97.11,1870276.0,200.065,199.7325,194.2035,98.2264,96.5011,93.0163,
2019-07-24,97.12,97.88,94.685,95.94,1283718.0,200.1845,199.7117,194.128,97.8339,96.1912,92.562,
2019-07-23,97.5,98.15,93.52,97.39,2241650.0,199.0575,199.1058,194.0165,97.8208,96.0223,92.1522,
2019-07-22,94.19,97.465,93.505,96.67,1483400.0,198.9354,199.0622,193.9455,97.7267,95.8096,91.784,
2019-07-19,97.15,97.79,92.88,93.38,1747704.0,199.1826,199.2002,193.8852,97.8015,95.644,91.3745,
2019-07-18,99.24,99.5,95.0164,95.19,2035569.0,199.5682,199.3755,193.8244,97.8048,95.4294,90.9887,
2019-07-17,97.62,101.9868,97.5401,99.73,2314102.0,199.4442,199.2776,193.744,97.3205,95.0224,90.5597,
2019-07-16,100.14,100.5,96.5,97.1,2120142.0,199.8221,199.4085,193.6776,95.9872,94.326,90.1358,
2019-07-15,94.0,100.65,93.78,99.8,3835592.0,199.8498,199.3289,193.5959,94.6979,93.7085,89.7308,
2019-07-12,93.01,94.93,91.37,93.3,2689652.0,199.7478,199.1679,193.5092,92.9972,93.0144,89.2356,
2019-07-11,92.9,93.2,90.452,91.4,1784559.0,199.4018,198.8852,193.4162,92.445,92.8228,88.876,
2019-07-10,91.76,93.45,91.55,92.72,2059621.0,199.5903,198.8542,193.3409,92.2293,92.7851,88.4624,
2019-07-09,90.27,91.27,89.1,90.93,1557350.0,199.3586,198.5877,193.2508,91.8805,92.7186,87.9634,
2019-07-08,91.44,92.79,89.89,90.76,1793297.0,199.3425,198.4092,193.1684,92.055,92.8635,87.4778,
2019-07-05,90.14,91.97,88.0,91.88,2582697.0,199.6102,198.3207,193.0927,91.845,92.8709,86.959,
2019-07-03,85.45,90.6,84.51,90.45,2706066.0,199.0669,197.7927,192.9906,91.8093,92.9609,86.5496,
2019-07-02,86.27,86.85,84.0,85.13,1868892.0,198.2272,197.1363,192.8865,92.1548,93.197,86.221,
2019-07-01,85.13,87.79,83.1,86.86,5326805.0,197.8037,196.7057,192.8035,93.6704,93.8317,85.862,
2019-06-28,91.76,92.2,87.25,88.79,3228290.0,196.6044,195.9287,192.7042,95.3505,94.4359,85.4262,
2019-06-27,89.7,92.33,87.8,90.27,3019517.0,195.5328,195.3022,192.623,96.2507,94.6595,,
2019-06-26,87.92,89.08,84.605,86.33,2680016.0,194.7465,194.9016,192.5629,97.3709,94.8924,,
2019-06-25,89.43,91.5,84.63,85.03,3748955.0,195.6796,195.3507,192.5586,99.7397,95.4737,,
2019-06-24,100.85,101.4997,88.88,89.41,6011186.0,196.822,195.7854,192.5474,102.0939,95.8711,,
2019-06-21,101.42,101.5316,97.82,100.47,2972517.0,197.8182,195.9978,192.5168,102.2637,95.3082,,
2019-06-20,105.01,107.34,101.6209,102.3,2460733.0,197.2496,195.3405,192.4303,102.4729,94.6859,,
2019-06-19,100.49,104.4446,98.63,102.39,2592675.0,196.0998,194.4053,192.3348,101.0823,93.4204,,
2019-06-18,100.39,102.0,97.51,99.64,2272387.0,194.954,193.5194,192.2535,100.1216,92.318,,
2019-06-17,101.0,102.4465,97.0,98.11,2128508.0,193.725,192.6544,192.1842,99.585,91.3498,,
2019-06-14,100.47,104.57,99.25,100.29,1889325.0,192.9302,192.0633,192.1422,98.7674,90.2402,,
2019-06-13,105.1,105.1719,98.55,100.95,3189094.0,192.8766,191.8468,192.1302,97.1095,88.8072,,
2019-06-12,94.6,104.185,94.0,102.77,3156886.0,191.838,191.1563,192.0923,94.8059,87.1707,,
2019-06-11,101.0,101.2,91.57,94.87,4372431.0,191.4555,190.8349,192.0855,92.1262,85.4693,,
2019-06-10,98.51,105.985,96.0,102.0,4852773.0,191.0942,190.5364,192.0842,89.5337,83.8962,,
2019-06-07,93.66,98.8896,92.5,94.05,9487775.0,190.0732,189.9586,192.0701,84.8333,81.6873,,
2019-06-06,77.4,79.75,77.03,79.43,3024047.0,189.2232,189.5554,192.0741,80.8173,79.9671,,
2019-06-05,80.14,80.6,76.24,78.04,1295760.0,188.8866,189.4797,192.1033,81.1222,79.9888,,
2019-06-04,78.2,78.88,76.62,78.74,1134900.0,188.0558,189.2422,192.1242,81.2714,79.9277,,
2019-06-03,80.0,81.94,75.65,75.9,1570466.0,186.9578,189.0179,192.1493,81.9546,80.0325,,
2019-05-31,78.77,83.17,77.78,79.73,1594298.0,187.9679,189.9246,192.2461,81.9588,79.8417,,
2019-05-30,76.68,80.97,76.6,80.42,1996030.0,189.3103,190.956,192.3396,81.6127,79.5089,,
2019-05-29,77.0,77.93,73.5831,75.77,1512129.0,189.9902,191.624,192.3985,81.7964,79.3628,,
2019-05-28,76.8,79.39,76.8,77.77,1641491.0,191.1189,192.4886,192.4611,82.9011,79.506,,
2019-05-24,80.48,81.2499,74.2,76.25,2946767.0,191.6906,193.0471,192.4945,83.9042,79.5176,,
2019-05-23,81.25,81.5,77.26,78.76,2855970.0,192.1235,193.541,192.5169,84.6626,79.3444,,
2019-05-22,84.63,85.7,82.0,82.43,1596424.0,193.578,194.5024,192.5612,85.5662,79.1289,,
2019-05-21,86.63,89.7,84.5,85.44,2576024.0,193.8383,194.8235,192.5546,85.528,78.4717,,
2019-05-20,90.1,91.46,83.27,84.67,3666775.0,193.4237,194.8582,192.5262,84.336,77.3489,,
2019-05-17,82.25,90.28,81.88,89.98,3442549.0,194.4071,195.614,192.5406,82.3006,75.9378,,
2019-05-16,80.12,87.55,79.25,83.4,4580684.0,195.1413,196.2085,192.5352,80.0207,,,
2019-05-15,73.4,80.0,72.21,79.76,2426504.0,194.8201,196.303,192.4916,77.8695,,,
2019-05-14,74.12,76.8851,73.11,73.14,1950421.0,195.0348,196.7279,192.4661,77.2608,,,
2019-05-13,77.39,77.39,70.6,72.54,2873222.0,195.9001,197.4887,192.4549,77.3681,,,
2019-05-10,75.79,79.74,74.77,79.63,1555091.0,198.4821,198.9893,192.4779,77.3619,,,
2019-05-09,76.85,76.99,74.0,75.21,1348243.0,199.0461,199.3526,192.4125,76.6824,,,
2019-05-08,74.61,78.5,74.03,77.68,2265503.0,199.8673,199.7858,192.3455,76.5946,,,
2019-05-07,77.85,78.05,73.25,73.33,1975220.0,200.7386,200.1549,192.2679,76.0501,,,
2019-05-06,75.01,80.79,74.5,78.24,2051824.0,201.5516,200.3865,192.176,75.4788,,,
2019-05-03,75.0,80.25,75.0,79.18,2590281.0,200.514,199.6664,192.0223,73.9613,,,
2019-05-02,72.75,75.89,69.6912,75.5,2525285.0,199.1502,198.872,191.8717,72.1645,,,
2019-05-01,72.72,76.95,70.8159,72.76,3301900.0,199.179,198.8229,191.7748,71.1,,,
2019-04-30,68.4,72.52,66.67,72.47,4113123.0,199.8345,199.0351,191.693,69.4286,,,
