1. open,2. high,3. low,4. close,5. volume,IWO_5d_EMA,IWO_10d_EMA,IWO_150d_EMA,EMA_8,EMA_21,SMA_50,SMA_200
2020-12-28,3194.0,3304.0,3172.69,3283.96,5620728.0,291.6021,287.6347,235.5299,3234.1719,3214.9045,3210.0367,2893.9064
2020-12-24,3193.9,3202.0,3169.0,3172.69,1451917.0,291.6882,286.7913,234.7796,3214.221,3205.9949,3211.0743,2886.3179
2020-12-23,3205.0,3210.13,3184.17,3185.27,2093787.0,290.3673,285.1161,233.9803,3217.7128,3206.3944,3216.3319,2879.1329
2020-12-22,3202.8434,3222.0,3180.08,3206.52,2381781.0,288.1209,282.9508,233.1631,3219.8793,3206.0208,3221.9769,2872.4389
2020-12-21,3200.01,3226.9666,3166.0,3206.18,3836846.0,285.1964,280.502,232.3469,3219.2734,3204.4229,3227.4617,2865.8002
2020-12-18,3243.99,3249.42,3171.6,3201.65,5995713.0,283.3896,278.6558,231.589,3217.0753,3202.1686,3228.7021,2858.9792
2020-12-17,3250.0,3263.51,3221.0,3236.08,3474347.0,281.3644,276.7038,230.8393,3207.8339,3197.4434,3228.3796,2852.2865
2020-12-16,3176.01,3247.0,3163.68,3240.96,4427616.0,278.6116,274.4446,230.0872,3191.9265,3190.8368,3227.1094,2845.7725
2020-12-15,3181.01,3188.4999,3130.49,3165.12,3323686.0,276.8173,272.7212,229.3877,3176.1912,3185.2204,3225.8094,2839.4275
2020-12-14,3143.0,3190.47,3126.0,3156.97,4155794.0,273.901,270.5148,228.6728,3172.6744,3184.8925,3226.09,2833.4667
2020-12-11,3096.66,3118.67,3072.82,3116.42,3064695.0,272.5815,269.1759,228.0303,3167.59,3184.3347,3226.1966,2827.2869
2020-12-10,3088.99,3142.1,3076.0,3101.49,3030186.0,271.6995,268.0271,227.4086,3181.5671,3190.9012,3228.3032,2821.1423
2020-12-09,3167.89,3174.43,3088.0,3104.2,4100836.0,269.9021,266.4121,226.7659,3192.8435,3195.7813,3229.7188,2815.3068
2020-12-08,3158.9,3184.13,3120.02,3177.29,3286303.0,269.2487,265.3462,226.1693,3198.1045,3197.9165,3229.9954,2809.508
2020-12-07,3156.48,3180.76,3141.69,3158.0,2751316.0,266.4407,263.2309,225.5157,3202.0972,3199.2951,3229.8136,2803.7604
2020-12-04,3198.21,3198.21,3158.76,3162.58,2913611.0,264.5859,261.6933,224.9166,3208.1935,3201.1486,3228.2292,2798.0531
2020-12-03,3205.46,3228.64,3181.31,3186.73,2892039.0,262.5181,260.1314,224.3286,3211.0459,3201.4425,3225.651,2792.7848
2020-12-02,3221.65,3232.0,3173.2601,3203.53,3129304.0,261.8985,259.3257,223.7993,3206.019,3198.7227,3223.6181,2787.5255
2020-12-01,3188.5,3248.95,3157.18,3220.08,4493554.0,261.7483,258.6872,223.2839,3198.5959,3195.395,3221.6579,2782.291
2020-11-30,3208.48,3228.39,3125.55,3168.04,4063916.0,261.0835,257.7115,222.7497,3184.209,3190.0395,3215.9189,2776.8766
2020-11-27,3211.26,3216.19,3190.05,3195.34,2392867.0,260.4759,256.6921,222.2189,3171.5859,3186.2044,3212.1071,2771.5299
2020-11-25,3141.87,3198.0,3140.26,3185.07,3790403.0,258.5455,254.9933,221.6535,3158.8418,3183.2059,3208.372,2766.3003
2020-11-24,3100.5,3134.25,3086.258,3118.06,3570889.0,257.2532,253.6296,221.1237,3147.6538,3181.7265,3208.1567,2761.2116
2020-11-23,3116.6986,3139.745,3065.46,3098.39,4708887.0,255.5395,252.0627,220.5927,3151.4834,3186.4741,3208.9721,2756.4701
2020-11-20,3117.02,3132.89,3098.0456,3099.4,3380138.0,253.6682,250.4583,220.0734,3154.8373,3191.147,3209.925,2751.4494
2020-11-19,3105.31,3125.0,3080.92,3117.02,3010270.0,252.6243,249.2811,219.5944,3161.1079,3196.9727,3211.6141,2746.2776
2020-11-18,3134.0,3140.0,3105.1,3105.46,2916836.0,251.7276,248.1396,219.127,3171.4245,3204.17,3216.1119,2740.9341
2020-11-17,3183.5445,3189.25,3135.26,3135.66,3444735.0,251.6013,247.2861,218.686,3180.4029,3210.587,3219.3754,2735.5892
2020-11-16,3093.2,3142.7,3072.685,3131.06,3808676.0,249.5588,245.4195,218.1894,3177.8752,3212.7207,3220.6073,2729.9419
2020-11-13,3122.0,3141.7227,3085.39,3128.81,3762587.0,247.2993,243.4954,217.7076,3187.9252,3219.7228,3225.3833,2724.4709
2020-11-12,3159.95,3175.88,3086.05,3110.28,4371208.0,245.6031,241.8962,217.2649,3201.126,3227.5228,3232.317,2719.0409
2020-11-11,3061.78,3139.145,3050.0,3137.39,4366923.0,244.8718,240.7474,216.8649,3208.3391,3232.6871,3239.8444,2712.5259
2020-11-10,3095.02,3114.0,3019.4828,3035.02,6590956.0,242.4313,238.7462,216.4234,3228.1089,3242.0413,3247.3389,2706.2039
2020-11-09,3231.03,3289.0,3112.1057,3143.74,7190406.0,240.2239,236.9463,216.0151,3260.7114,3254.8454,3254.9589,2699.9244
2020-11-06,3304.64,3322.0,3232.0,3311.37,4647330.0,237.9767,235.2192,215.6298,3252.6289,3251.43,3257.8463,2692.6844
2020-11-05,3319.97,3366.8,3288.88,3322.0,5789285.0,235.7896,233.6343,215.2711,3232.8086,3244.373,3260.4663,2685.5494
2020-11-04,3159.99,3244.85,3139.73,3241.16,6839041.0,231.7149,231.3443,214.8863,3194.5254,3232.1303,3262.1651,2678.1652
2020-11-03,3018.53,3074.9,2980.98,3048.41,4897880.0,228.939,230.0283,214.5859,3180.1469,3230.8583,3264.4161,2671.4535
2020-11-02,3061.74,3079.705,2950.12,3004.48,7257350.0,226.9878,229.4031,214.3409,3210.2174,3246.4541,3270.5244,2665.5503
2020-10-30,3157.75,3167.004,3019.0,3036.15,8396081.0,227.4671,230.1529,214.184,3247.5067,3263.129,3275.2182,2659.585
2020-10-29,3201.27,3257.25,3164.0,3211.01,6596529.0,229.7394,231.7597,214.0667,3270.5075,3272.7415,3278.1305,2653.1779
2020-10-28,3249.3,3264.02,3162.47,3162.78,5588330.0,231.0002,232.769,213.8902,3274.2953,3274.2907,3279.3035,2646.286
2020-10-27,3224.94,3291.66,3211.3,3286.33,4291047.0,233.7755,234.3955,213.735,3277.2311,3275.3177,3280.4231,2639.4014
2020-10-26,3198.74,3282.9799,3153.3,3207.04,5901151.0,234.6071,234.9029,213.4883,3273.1086,3273.6835,3278.4893,2632.4331
2020-10-23,3191.0,3205.33,3140.0,3204.4,3466687.0,235.8644,235.5274,213.2386,3270.2882,3272.7539,3276.3944,2625.5529
2020-10-22,3189.87,3198.75,3121.94,3176.4,4212005.0,235.438,235.263,212.9235,3288.8477,3279.4963,3276.6383,2619.1154
2020-10-21,3212.5,3233.875,3160.0,3184.94,4592736.0,235.3478,235.184,212.6188,3314.5898,3287.5709,3276.151,2612.6766
2020-10-20,3222.28,3266.0,3192.01,3217.01,4509678.0,236.9106,235.8422,212.3557,3337.6512,3292.9405,3274.6579,2606.0767
2020-10-19,3299.61,3329.0,3192.735,3207.21,5223626.0,237.7565,235.9808,212.0488,3358.123,3295.6345,3272.7881,2599.2652
2020-10-16,3363.23,3399.6606,3160.0,3272.71,6474353.0,238.7106,236.0102,211.7293,3366.4439,3292.298,3271.0243,2592.0512
2020-10-15,3292.01,3355.88,3280.0,3338.65,5223448.0,238.5386,235.3337,211.3626,3356.9534,3281.5617,3267.9804,2584.5429
2020-10-14,3447.0,3464.88,3340.0,3363.71,5828916.0,238.011,234.3869,210.9836,3357.26,3274.1299,3265.1346,2577.0298
2020-10-13,3467.99,3492.38,3424.217,3443.63,5744697.0,237.9536,233.5561,210.6193,3326.5115,3255.0549,3259.1818,2569.1254
2020-10-12,3349.94,3496.24,3339.55,3442.93,8364198.0,236.4741,231.9214,210.2127,3279.1205,3231.3224,3253.0142,2561.1705
2020-10-09,3210.0,3288.99,3197.83,3286.65,4907871.0,234.3299,229.9566,209.8026,3217.0863,3204.8306,3248.0258,2553.0416
2020-10-08,3224.99,3233.2944,3174.99,3190.55,3174114.0,231.8576,227.886,209.407,3196.5424,3196.4147,3244.086,2545.5745
2020-10-07,3135.0,3200.0,3132.385,3195.69,4309439.0,229.3879,225.9058,209.0394,3186.0418,3192.7267,3240.2033,2538.373
2020-10-06,3165.0,3182.0,3090.0,3099.96,5086857.0,226.5972,223.8917,208.6913,3182.0538,3191.9993,3237.7451,2531.3879
2020-10-05,3145.84,3202.53,3140.85,3199.2,3775332.0,224.8436,222.511,208.4039,3182.0692,3192.9993,3236.0651,2524.4428
2020-10-02,3153.63,3195.7965,3123.0,3125.0,5613098.0,222.0433,220.7481,208.108,3176.2232,3192.0462,3232.6461,2517.4212
2020-10-01,3208.0,3224.0,3172.0,3221.26,4971922.0,221.244,220.1051,207.8995,3170.6309,3191.6712,3230.6956,2510.4022
2020-09-30,3141.14,3212.88,3133.99,3148.73,4896101.0,219.5208,219.0861,207.6742,3155.3825,3188.4383,3229.2156,2503.1297
2020-09-29,3175.39,3188.26,3132.54,3144.88,3503398.0,218.644,218.5998,207.4916,3138.9547,3185.9941,3229.7696,2495.9103
2020-09-28,3148.85,3175.04,3117.1684,3174.05,4224165.0,217.5536,218.1054,207.3126,3124.8674,3185.7675,3230.0316,2488.789
2020-09-25,3054.86,3101.54,2999.0,3095.13,4615202.0,216.0378,217.5543,207.1345,3110.5324,3186.8403,3227.0108,2481.6638
2020-09-24,2977.79,3069.3,2965.0,3019.79,5529392.0,215.8368,217.802,207.0096,3113.1017,3195.3703,3225.62,2474.9094
2020-09-23,3120.43,3126.999,2992.3759,2999.86,5652665.0,217.5081,218.9816,206.936,3125.6165,3207.9774,3226.201,2468.3974
2020-09-22,3033.835,3133.99,3000.2,3128.99,6948816.0,219.7305,220.2967,206.8537,3125.2215,3216.0752,3226.2086,2461.5344
2020-09-21,2906.5,2962.0,2871.0,2960.47,6117925.0,219.9664,220.5274,206.6872,3122.7162,3224.2837,3230.4146,2454.6819
2020-09-18,3031.74,3037.8,2905.54,2954.91,8892580.0,221.6367,221.3944,206.5538,3168.6351,3250.5121,3235.4746,2448.8174
2020-09-17,3009.25,3029.432,2972.55,3008.73,6449050.0,221.4544,221.2595,206.3464,3206.0165,3271.7833,3238.5962,2442.4927
2020-09-16,3179.99,3187.238,3074.15,3078.1,4531189.0,221.2008,221.1035,206.1368,3256.4692,3296.0184,3239.687,2436.3733
2020-09-15,3136.16,3175.02,3108.92,3156.13,4021535.0,219.853,220.4829,205.8985,3276.2496,3306.8965,3237.3332,2429.5606
2020-09-14,3172.9372,3187.39,3096.0,3102.97,4529596.0,218.699,220.11,205.6802,3305.1723,3320.0841,3235.0304,2422.808
2020-09-11,3208.69,3217.3409,3083.98,3116.22,5093982.0,217.4667,219.8758,205.4723,3338.8244,3333.3535,3230.3938,2415.8562
2020-09-10,3307.2188,3349.89,3170.55,3175.11,5330741.0,218.7699,220.9904,205.3463,3373.534,3344.9548,3223.947,2408.6566
2020-09-09,3202.99,3303.175,3185.0,3268.61,5188675.0,219.9068,221.9891,205.1967,3380.2894,3344.4613,3212.3418,2400.6393
2020-09-08,3144.0,3250.845,3130.0,3149.84,6094205.0,220.3456,222.6468,205.011,3402.3221,3348.5899,3200.2143,2392.8577
2020-09-04,3318.0,3381.5,3111.13,3294.62,8781754.0,223.128,224.3949,204.8799,3445.6012,3358.3644,3190.8488,2385.4161
2020-09-03,3485.0,3488.41,3303.0,3368.0,8161113.0,225.701,225.82,204.704,3463.9158,3356.0508,3178.3434,2377.312
2020-09-02,3547.0,3552.25,3486.685,3531.45,3931476.0,227.9946,226.8658,204.4837,3456.9175,3342.8149,3164.4952,2368.6385
2020-09-01,3489.58,3513.87,3467.0,3499.12,3476407.0,226.8074,226.0872,204.1363,3429.6797,3321.8714,3149.1124,2359.6856
2020-08-31,3408.99,3495.0,3405.0,3450.96,4185885.0,225.929,225.5368,203.8084,3405.6253,3302.6715,3133.135,2350.9492
2020-08-28,3423.0,3433.3699,3386.5,3401.8,2896978.0,225.933,225.4514,203.5116,3380.0896,3283.4387,3117.1836,2342.3492
2020-08-27,3450.05,3453.0,3378.0,3400.0,4264795.0,225.3705,225.0944,203.1955,3364.8667,3268.4456,3101.709,2334.1135
2020-08-26,3351.11,3451.7387,3344.5675,3441.85,6508743.0,225.5141,225.0969,202.9017,3339.6858,3249.9901,3085.749,2325.7485
2020-08-25,3294.99,3357.4,3267.0,3346.49,3992842.0,225.6148,225.049,202.6009,3307.6706,3229.8153,3069.1142,2317.4392
2020-08-24,3310.15,3380.315,3257.5608,3307.46,4666258.0,225.4518,224.8508,202.2876,3293.4623,3217.0568,3053.6462,2309.6817
2020-08-21,3295.0,3314.3962,3275.39,3284.72,3575862.0,225.7707,224.8589,201.9852,3268.6472,3200.731,3038.4695,2301.7926
2020-08-20,3252.0,3312.62,3238.0,3297.37,3332478.0,226.1393,224.8202,201.6759,3255.576,3189.3645,3025.6092,2294.2719
2020-08-19,3303.01,3315.9,3256.0001,3260.48,4185137.0,225.9542,224.4448,201.3425,3239.2778,3177.0389,3013.8038,2286.7841
2020-08-18,3212.0,3320.0,3205.8187,3312.49,5345974.0,225.5469,223.9283,201.0012,3217.3857,3163.1528,3000.0144,2279.1918
2020-08-17,3173.12,3194.97,3154.1775,3182.41,2675890.0,225.1604,223.3968,200.6614,3188.0673,3147.4681,2984.2144,2271.5518
2020-08-14,3178.18,3178.2357,3120.0,3148.02,2751723.0,224.3213,222.632,200.31,3186.0951,3142.7179,2970.0878,2264.4888
2020-08-13,3182.99,3217.5211,3155.0,3161.02,3149043.0,224.3044,222.249,199.9873,3188.3407,3139.1661,2956.6739,2257.4826
2020-08-12,3108.0,3174.385,3101.42,3162.24,3527229.0,223.511,221.4397,199.6396,3180.0034,3131.3306,2942.0835,2250.2885
2020-08-11,3113.2,3159.22,3073.0,3080.67,3718057.0,223.0241,220.763,199.3061,3181.6086,3127.0252,2928.0664,2243.2376
2020-08-10,3170.31,3172.51,3101.52,3148.16,3167274.0,223.1614,220.3216,198.9914,3188.0054,3123.8057,2914.4206,2236.3832
2020-08-07,3224.01,3240.81,3140.6726,3167.46,3936127.0,222.021,219.1836,198.6363,3192.4327,3118.9352,2899.8178,2229.3709
2020-08-06,3194.36,3247.47,3165.43,3225.0,3940602.0,220.405,217.8349,198.2791,3178.6106,3106.7478,2883.741,2222.1158
2020-08-05,3143.77,3213.5859,3127.3,3205.03,3930025.0,218.9236,216.6054,197.9423,3158.9364,3092.6755,2867.0632,2214.8078
2020-08-04,3101.21,3167.24,3101.21,3138.83,4694294.0,216.7415,215.1204,197.6021,3143.3223,3080.5845,2852.0315,2207.7098
2020-08-03,3180.51,3184.0,3104.0,3111.89,5074663.0,215.3831,214.1564,197.3087,3136.4887,3071.919,2838.0837,2200.8679
2020-07-31,3244.0,3246.82,3151.0,3164.68,8083369.0,213.8193,213.1888,197.0241,3122.914,3060.7109,2824.9127,2193.8791
2020-07-30,3014.0,3092.0,3005.0,3051.88,6128265.0,213.972,213.1165,196.8028,3087.5123,3042.0999,2809.9765,2186.5272
2020-07-29,3030.99,3039.1592,2996.77,3033.53,2974060.0,213.3134,212.6337,196.5547,3086.2301,3037.1099,2797.8363,2179.7767
2020-07-28,3054.27,3077.0926,2995.76,3000.33,3126651.0,212.6497,212.1876,196.3119,3099.679,3036.905,2785.7131,2173.3081
2020-07-27,3062.0,3098.0,3015.77,3055.21,4170492.0,213.4443,212.4381,196.1139,3106.1322,3032.8862,2772.3912,2166.6141
2020-07-24,2930.0,3031.58,2888.0,3008.91,5632413.0,212.8659,211.9575,195.8658,3108.4557,3026.3749,2758.2586,2159.7739
2020-07-23,3098.2713,3098.2713,2970.0,2986.55,5656906.0,213.9332,212.23,195.6662,3130.4202,3025.8544,2745.781,2153.251
2020-07-22,3125.0,3149.9999,3065.26,3099.91,4104225.0,213.7938,211.7895,195.4173,3139.6056,3018.6127,2732.1956,2146.4987
2020-07-21,3232.49,3240.58,3105.72,3138.29,6075758.0,213.1507,211.0583,195.1534,3136.6358,3005.4739,2717.5888,2139.4517
2020-07-20,3000.2,3201.36,2994.02,3196.84,7488703.0,212.256,210.1957,194.8878,3106.9375,2981.9633,2700.522,2131.8738
2020-07-17,3009.0,3024.0,2948.45,2961.97,4716329.0,210.9988,209.179,194.6209,3079.9597,2960.0237,2684.0148,2124.5114
2020-07-16,2971.06,3032.0,2918.23,2999.9,6394284.0,209.6863,208.1914,194.3658,3095.9481,2953.626,2670.6838,2118.1694
2020-07-15,3080.23,3098.35,2973.18,3008.87,5789358.0,208.7499,207.443,194.135,3114.219,2945.7886,2657.0638,2111.6967
2020-07-14,3089.0,3127.38,2950.0,3084.0,7231956.0,206.348,206.085,193.8744,3118.753,2930.5325,2641.6364,2104.9506
2020-07-13,3251.06,3344.29,3068.39,3104.0,7722519.0,205.8867,205.8216,193.6946,3116.2882,2910.8478,2626.3376,2098.1305
2020-07-10,3191.76,3215.0,3135.7,3200.0,5486005.0,207.1447,206.3662,193.5647,3051.1448,2867.5035,2608.9518,2090.2741
2020-07-09,3115.99,3193.88,3074.0,3182.63,6388971.0,206.9671,206.1142,193.3776,3004.329,2832.7539,2592.4896,2083.1776
2020-07-08,3022.61,3083.97,3012.43,3081.11,5037856.0,207.1595,206.0102,193.2004,2950.1716,2796.6413,2576.082,2076.1717
2020-07-07,3058.55,3069.55,2990.0,3000.12,5257688.0,206.4059,205.4199,192.9928,2911.9435,2767.9084,2563.3002,2069.905
2020-07-06,2934.97,3059.88,2930.0,3057.04,6880340.0,206.4673,205.2281,192.8144,2866.9131,2737.7442,2550.3178,2063.7201
2020-07-02,2912.01,2955.56,2871.1,2890.3,6593735.0,205.4972,204.5215,192.6051,2811.7796,2705.5307,2537.6046,2057.531
2020-07-01,2757.99,2895.0,2754.0,2878.7,6364355.0,204.5906,203.9018,192.4077,2770.6995,2680.5277,2526.3734,2051.8731
2020-06-30,2685.07,2769.63,2675.03,2758.82,3769686.0,203.7195,203.3615,192.2208,2735.1851,2659.0805,2517.0396,2046.5266
2020-06-29,2690.01,2696.8,2630.08,2680.38,4223422.0,202.4177,202.7034,192.0315,2725.3437,2648.0255,2510.5466,2041.909
2020-06-26,2775.06,2782.57,2688.0,2692.87,6500784.0,202.0409,202.5994,191.882,2733.4991,2643.1481,2504.6106,2037.6933
2020-06-25,2739.55,2756.23,2712.14,2754.58,2968657.0,203.7347,203.4763,191.7911,2719.4788,2629.2059,2498.1792,2032.9476
2020-06-24,2780.0,2796.0,2721.0,2734.4,4526605.0,203.6822,203.3956,191.6294,2708.9785,2616.5035,2489.722,2028.2955
2020-06-23,2726.02,2783.11,2718.04,2764.41,4231707.0,205.0447,203.9375,191.5042,2684.1152,2598.5539,2479.642,2023.5655
2020-06-22,2684.5,2715.0,2669.0,2713.82,3208780.0,203.857,203.1635,191.2905,2655.8309,2580.0982,2467.5798,2018.8532
2020-06-19,2678.08,2697.43,2659.0,2675.01,5776963.0,202.8833,202.5767,191.0957,2638.9255,2566.6081,2454.3398,2014.4882
2020-06-18,2647.01,2659.64,2636.11,2653.98,2487774.0,202.7842,202.4645,190.9348,2622.2099,2553.5259,2441.2712,2010.0392
2020-06-17,2647.5,2655.0,2631.82,2640.98,2959316.0,202.4908,202.2631,190.7679,2611.5156,2542.9145,2428.7928,2005.745
2020-06-16,2620.0,2620.0,2576.0,2615.27,3595649.0,202.1606,202.0657,190.6017,2599.0915,2531.7059,2415.6632,2001.4687
2020-06-15,2526.6,2584.0,2508.0,2572.68,3873335.0,200.5132,201.3124,190.4023,2593.1176,2522.8765,2401.7898,1997.3614
2020-06-12,2601.21,2621.48,2503.35,2545.02,5436127.0,200.2164,201.3581,190.2586,2595.7226,2516.7641,2388.6604,1993.2807
2020-06-11,2603.5,2671.38,2536.23,2557.96,5800107.0,202.4832,202.6193,190.1858,2588.3634,2506.2926,2375.13,1989.0703
2020-06-10,2645.0,2722.35,2626.26,2647.45,4946031.0,207.7057,204.9706,190.1609,2564.6443,2489.7838,2361.5628,1984.5634
2020-06-09,2529.44,2626.43,2525.0,2600.86,5175950.0,208.3399,204.6447,189.9425,2519.5856,2466.5272,2346.5884,1979.9762
2020-06-08,2500.2,2530.0,2487.34,2524.06,3970654.0,207.6034,203.4962,189.6757,2489.0586,2450.5369,2332.8556,1975.9911
2020-06-05,2444.51,2488.64,2437.13,2483.0,3306445.0,205.0198,201.4353,189.3658,2477.361,2442.5906,2321.3854,1972.489
2020-06-04,2477.43,2507.54,2450.01,2460.6,2948710.0,202.5684,199.5492,189.0898,2474.1384,2437.9857,2310.6178,1969.1299
2020-06-03,2468.01,2488.0,2461.17,2478.4,2671024.0,201.9235,198.5916,188.8916,2464.5951,2431.0302,2299.567,1965.7222
2020-06-02,2467.0,2473.53,2445.31,2472.41,2529903.0,200.1595,197.0672,188.6693,2457.908,2425.3333,2288.195,1962.2967
2020-06-01,2448.0,2476.93,2444.17,2471.04,2938032.0,199.0172,195.8723,188.4844,2453.4446,2420.5136,2277.8644,1958.8691
2020-05-29,2415.94,2442.37,2398.2,2442.37,3529329.0,198.0206,194.7306,188.3163,2446.7345,2414.872,2267.2258,1955.4627
2020-05-28,2384.33,2436.97,2378.23,2401.1,3193136.0,197.7556,193.8817,188.1789,2447.9815,2412.1221,2255.2116,1952.4095
2020-05-27,2404.99,2413.58,2330.0,2410.39,5056945.0,197.149,192.7512,188.0341,2451.1277,2409.6374,2243.6278,1949.2296
2020-05-26,2458.0,2462.0,2414.06,2421.86,3568153.0,194.0882,190.4136,187.8296,2461.8556,2409.2431,2230.5452,1946.3171
2020-05-22,2455.01,2469.85,2430.13,2436.88,2867079.0,191.8221,188.5898,187.6847,2461.8143,2403.9674,2217.0314,1943.1784
2020-05-21,2500.0,2525.45,2442.54,2446.74,5114403.0,190.2105,187.1552,187.5859,2459.5184,2397.3792,2202.9344,1939.8238
2020-05-20,2477.87,2500.01,2467.27,2497.94,3998143.0,188.5299,185.7294,187.5056,2440.6808,2384.5721,2189.8518,1936.1654
2020-05-19,2429.83,2484.99,2428.97,2449.33,4320498.0,186.0886,184.022,187.4263,2423.7296,2373.0283,2177.737,1932.6087
2020-05-18,2402.48,2433.0,2384.01,2426.26,4366572.0,184.966,183.0639,187.4141,2406.2266,2361.8321,2165.2926,1929.4156
2020-05-15,2368.52,2411.0,2356.37,2409.78,4234951.0,181.6938,181.1868,187.3591,2398.5771,2354.7153,2154.85,1926.7402
2020-05-14,2361.01,2391.37,2353.21,2388.85,3648128.0,181.2466,180.8755,187.4232,2395.0277,2349.0868,2145.8444,1924.1829
2020-05-13,2366.8,2407.7,2337.8,2367.92,4782919.0,182.4181,181.3136,187.5375,2396.0728,2344.8585,2137.577,1921.7755
2020-05-12,2411.85,2419.0,2355.0,2356.95,3074916.0,184.4392,181.9665,187.6605,2392.7507,2338.5744,2129.3496,1919.3982
2020-05-11,2374.7,2419.66,2372.11,2409.0,3259231.0,184.9017,181.6225,187.7161,2385.2509,2330.5318,2120.0598,1917.0576
2020-05-08,2372.14,2387.24,2357.0,2379.61,3211228.0,182.638,179.8877,187.6931,2375.4198,2321.619,2109.4618,1914.9653
2020-05-07,2374.78,2376.0,2343.11,2367.61,3396411.0,179.9594,178.086,187.6891,2372.0426,2315.0569,2101.217,1913.0356
2020-05-06,2329.44,2357.45,2320.0,2351.26,3117814.0,178.8741,177.1873,187.7637,2370.9119,2308.9626,2093.9904,1911.1446
2020-05-05,2340.0,2351.0,2307.13,2317.8,3242496.0,178.4161,176.609,187.8707,2374.7581,2304.1138,2087.5334,1909.3023
2020-05-04,2256.38,2326.98,2256.38,2315.99,4865926.0,177.9234,175.9884,187.9844,2381.5461,2299.4252,2081.2994,1907.5273
2020-05-01,2336.8,2362.44,2258.19,2286.04,9772605.0,178.6381,175.8761,188.1387,2397.1365,2296.6698,2077.6508,1905.8299
2020-04-30,2419.84,2475.0,2396.01,2474.0,9534611.0,180.5367,176.1061,188.3171,2407.0497,2290.0927,2073.9378,1904.0777
2020-04-29,2330.01,2391.89,2310.0,2372.71,4591593.0,180.0189,174.8914,188.4077,2387.6354,2271.602,2068.1398,1901.8343
2020-04-28,2372.1,2373.5,2306.0,2314.08,5269446.0,175.722,171.8422,188.4049,2386.4198,2259.5732,2063.6234,1899.9894
2020-04-27,2443.2,2444.88,2363.0,2376.0,5645645.0,173.2299,169.8724,188.5083,2390.1112,2248.1805,2059.3342,1898.2069
2020-04-24,2417.0,2420.43,2382.0,2410.22,3831797.0,170.1391,167.7526,188.6304,2374.4629,2228.5106,2053.8422,1896.1615
2020-04-23,2399.98,2424.22,2382.08,2399.45,5066552.0,168.4206,166.4585,188.8324,2361.3295,2209.3186,2049.0386,1894.184
2020-04-22,2369.0,2394.0,2351.0,2363.49,4218295.0,167.5257,165.6247,189.0824,2343.3607,2187.8285,2044.2732,1892.013
2020-04-21,2416.61,2428.31,2279.66,2328.12,7476679.0,167.1094,165.0173,189.3606,2328.8924,2167.2114,2039.1052,1889.823
2020-04-20,2389.95,2444.98,2386.05,2393.61,5770694.0,167.9438,164.9232,189.6817,2300.4873,2141.1015,2032.5096,1887.4109
2020-04-17,2372.33,2400.0,2316.02,2375.0,7930010.0,166.8902,163.7836,189.9451,2259.2037,2110.7136,2024.736,1884.894
2020-04-16,2346.0,2461.0,2335.0,2408.19,12038201.0,164.7421,162.1386,190.1969,2218.9762,2081.785,2018.1564,1882.5679
